pj,skeleton_length,index,scale_ratio,intersection3,intersection4,intersection5,intersection6,endpoint,Area,Peri,led,distance_average,area_per_skeleton,peri_per_skeleton,area_per_peri,led_density_area,led_density_skeleton,led_density_peri,area_skeleton_ratio,peri_area_ratio,led_per_area,led_per_skeleton,predicted_led,rel_error,error,abs_error
420724,311.1290323,0.0,0.4838709677,5.0,0.0,0.0,0.0,7.0,4115.439646,592.7262573,21.0,6.678437348876461,13.227436911229065,1.905081801329538,6.943238291393978,0.0051027355049200985,0.06749611196601918,0.03542950854861681,0.042514312513512946,9.239448478032061,0.0051027355049200985,0.06749611196601918,21.669891,0.03189958844866071,-0.669891357421875,0.669891357421875
424405,529.8701299,6.0,0.5194805195,2.0,0.0,0.0,0.0,0.0,16689.76219,988.736565,76.0,15.808307191777198,31.49783550386164,1.8659979289389266,16.87988770800643,0.004553689809045745,0.143431372540934,0.07686577263378541,0.05944444445246628,7.653419543962504,0.004553689809045745,0.143431372540934,75.18058,0.010781840274208471,0.8194198608398438,0.8194198608398438
407922,128.6902928,9.0,0.3574730354,4.0,0.0,0.0,0.0,6.0,337.677071,264.6675933,7.0,1.1705427313709202,2.6239513770070464,2.0566243773438675,1.2758534839482367,0.020729864717406295,0.05439415707040803,0.026448270121478448,0.020389660478004962,14.402901220494359,0.020729864717406295,0.05439415707040803,7.203762,0.02910886492047991,-0.20376205444335938,0.20376205444335938
421747,463.0909091,10.0,0.8181818182,4.0,0.0,0.0,0.0,6.0,6538.909091,897.5612722,51.0,7.18320711057581,14.120141342675304,1.9381967008257126,7.285195221238291,0.0077994661326910315,0.11012956419100649,0.05682063339809059,0.030491078674200874,11.099705489100277,0.0077994661326910315,0.11012956419100649,50.41299,0.011509988822189033,0.5870094299316406,0.5870094299316406
450311,318.7951807,8.0,1.771084337,1.0,0.0,0.0,0.0,3.0,4201.662868,678.7892792,30.0,5.909774333292895,13.179819276985702,2.1292331888754927,6.189936990389639,0.007140030255278444,0.09410430839677998,0.04419633738964921,0.041342592595176274,10.471873158041507,0.007140030255278444,0.09410430839677998,30.101183,0.0033727645874023437,-0.10118293762207031,0.10118293762207031
404632,309.9019608,26.0,0.3553921569,1.0,0.0,0.0,0.0,3.0,3885.414038,650.3053055,23.0,6.204095897977476,12.537558742674467,2.098422687682459,5.9747537120470255,0.005919575050446657,0.07421701992664514,0.03536800300639712,0.04045653247985021,10.432746257843535,0.005919575050446657,0.07421701992664514,22.705696,0.012795821480129076,0.29430389404296875,0.29430389404296875
420440,460.6266667,9.0,1.193333333,0.0,1.0,0.0,0.0,4.0,23285.26273,1085.842498,128.0,24.05276734759648,50.551269419157144,2.3573157537298957,21.444420137256405,0.005497039113717572,0.27788230524518176,0.11788081626549121,0.10974455686926286,7.1158414673578445,0.005497039113717572,0.27788230524518176,130.15034,0.016799569129943848,-2.1503448486328125,2.1503448486328125
407167,163.1070984,0.0,0.404732254,1.0,0.0,0.0,0.0,3.0,2031.876881,370.5145071,20.0,5.803925677851479,12.457317314400829,2.271602589553515,5.48393340089004,0.009843116080023945,0.12261882037133952,0.05397899304008116,0.07637507770416464,8.219710512851986,0.009843116080023945,0.12261882037133952,19.351349,0.03243255615234375,0.648651123046875,0.648651123046875
407734,30.70309654,9.0,0.3570127505,0.0,0.0,0.0,0.0,2.0,657.3014423,114.312236,7.0,6.446301430000528,21.40831109473494,3.7231500689539243,5.750053234021246,0.010649603894836913,0.22799003321636951,0.061235789316552255,0.6972687939421416,4.458722330088166,0.010649603894836913,0.22799003321636951,6.330772,0.09560401099068778,0.6692280769348145,0.6692280769348145
419870,340.5310345,16.0,0.7517241379,1.0,0.0,0.0,0.0,3.0,7710.9244,730.0401499,49.0,11.021413264466117,22.643822790841696,2.143828538188639,10.562329210326629,0.006354620724851096,0.14389290559653822,0.0671195961026417,0.06649562153443521,8.313684189214037,0.006354620724851096,0.14389290559653822,49.80089,0.016344732167769452,-0.8008918762207031,0.8008918762207031
419920,154.6067416,6.0,0.3595505618,3.0,0.0,0.0,0.0,3.0,1155.345032,310.5122731,10.0,3.7387320387706877,7.472798534161721,2.008400603276151,3.7207709069455133,0.008655423032104231,0.0646802325468581,0.032204846205159544,0.048334234696540045,9.135302227154034,0.008655423032104231,0.0646802325468581,9.845238,0.015476226806640625,0.15476226806640625,0.15476226806640625
410674,202.419244,8.0,0.6838487973,0.0,0.0,0.0,0.0,2.0,2336.84294,450.9444994,21.0,5.235010104849338,11.54456905293056,2.2277748423959136,5.182107649853285,0.008986483276449892,0.10374507672798146,0.0465689237321696,0.057032962008941014,9.32842516028451,0.008986483276449892,0.10374507672798146,21.007778,0.0003703889392671131,-0.007778167724609375,0.007778167724609375
410869,429.5857988,17.0,0.3579881657,5.0,0.0,0.0,0.0,5.0,5315.634939,764.5675607,41.0,6.58129309206048,12.373860946634252,1.7797784815879252,6.952472498484331,0.0077130955136119825,0.09544077135354316,0.053625084436570186,0.02880416666751846,10.486686719564014,0.0077130955136119825,0.09544077135354316,41.80692,0.0196809536073266,-0.8069190979003906,0.8069190979003906
417312,290.0552486,1.0,0.5524861878,2.0,0.0,0.0,0.0,2.0,2792.955038,562.9290518,19.0,4.779933416836723,9.629044988775975,1.940764921569497,4.961468996971032,0.006802830601098993,0.06550476190900412,0.03375203311899846,0.03319727891583471,10.651767791841433,0.006802830601098993,0.06550476190900412,19.29526,0.015539972405684622,-0.2952594757080078,0.2952594757080078
407792,1012.059497,6.0,1.075514874,3.0,0.0,0.0,0.0,3.0,39793.90268,1902.110904,208.0,20.118842081468397,39.319726555562376,1.879445733811438,20.92091612340602,0.0052269314139057445,0.20552151391945292,0.10935219369311812,0.03885120061826007,9.535150856627242,0.0052269314139057445,0.20552151391945292,199.86316,0.03911942702073317,8.1368408203125,8.1368408203125
128,491.13422818791946,9.0,1.1610738255033557,3.0,0.0,0.0,0.0,5.0,8895.387887932975,940.4497761534363,71.0,9.451876457063078,18.111928221238514,1.914852849135162,9.458652778159282,0.007981664306771259,0.1445633310102625,0.07549579126957674,0.036877755981422795,9.971331670576767,0.007981664306771259,0.1445633310102625,66.93403,0.05726720245791153,4.065971374511719,4.065971374511719
450239,192.8571429,1.0,0.7142857143,2.0,0.0,0.0,0.0,4.0,2838.520408,373.4786122,14.0,7.384072914747541,14.718253964136682,1.936555766532617,7.600222115208984,0.004932147030031147,0.0725925925764609,0.03748541293310503,0.07631687238967534,7.01002756724226,0.004932147030031147,0.0725925925764609,14.1802,0.012871401650565011,-0.18019962310791016,0.18019962310791016
409972,268.1088435,13.0,0.5351473923,1.0,2.0,0.0,0.0,7.0,2046.347808,557.7664808,26.0,3.664204480961884,7.632526332537778,2.08037330480671,3.6688253569216633,0.012705562514033783,0.09697554045806774,0.0466144899254405,0.02846801408301095,12.32998891931545,0.012705562514033783,0.09697554045806774,25.412867,0.022582054138183594,0.5871334075927734,0.5871334075927734
418934,1503.967807,4.0,1.102615694,1.0,0.0,0.0,0.0,3.0,37871.57453,3194.365238,218.0,11.91129859668417,25.181107171132417,2.123958520343514,11.855743381965766,0.005756296185343736,0.14494991115192135,0.0682451704040238,0.016743115812672724,16.414508770955976,0.005756296185343736,0.14494991115192135,213.02953,0.022800340564972765,4.9704742431640625,4.9704742431640625
407256,246.6448598,6.0,0.5327102804,2.0,0.0,0.0,0.0,4.0,2233.918071,484.0167926,18.0,4.580863789915731,9.057225327182756,1.962403728958636,4.615373072078822,0.008057591830994235,0.07297942480778186,0.03718879236257309,0.03672172748512619,10.240633151803781,0.008057591830994235,0.07297942480778186,18.181738,0.010096549987792969,-0.18173789978027344,0.18173789978027344
407607,407.8467875,6.0,0.2619439868,2.0,0.0,0.0,0.0,2.0,10347.7414,754.2564586,58.0,13.428680541494932,25.371638853475094,1.8493622647450667,13.719128662427076,0.005605087889034413,0.1422102656625682,0.07689692191387489,0.062208750028403974,7.414745588501671,0.005605087889034413,0.1422102656625682,60.782288,0.04797047582165948,-2.78228759765625,2.78228759765625
424246,583.6216216,2.0,1.594594595,0.0,0.0,0.0,0.0,2.0,24163.58145,1328.405894,117.0,19.56240147138072,41.402820861494966,2.2761423580541313,18.189908339867696,0.004841997459776394,0.2004723534389357,0.08807548997520483,0.07094120459072273,8.545749172120438,0.004841997459776394,0.2004723534389357,117.35084,0.0029986128847823185,-0.35083770751953125,0.35083770751953125
407662,92.27076923,8.0,0.1046153846,0.0,0.0,0.0,0.0,0.0,371.654684,185.7339634,6.0,2.0424498950464387,4.027870224790148,2.0129231060925448,2.0010055091518066,0.01614401824678739,0.06502601040470377,0.03230426945166885,0.043652721857666776,9.634330068119105,0.01614401824678739,0.06502601040470377,6.07339,0.012231667836507162,-0.07339000701904297,0.07339000701904297
420311,452.5773196,6.0,1.030927835,4.0,0.0,0.0,0.0,6.0,11163.24795,802.898126,55.0,13.147427455122257,24.66594649476995,1.7740573626394336,13.903691624757885,0.004926881517488824,0.1215261958964503,0.06850184129088377,0.05450106628535955,7.599152476920827,0.004926881517488824,0.1215261958964503,55.65943,0.011989662863991477,-0.6594314575195312,0.6594314575195312
423566,2.081151832,2.0,0.6937172775,0.0,0.0,0.0,0.0,2.0,420.8475816,78.83376007,5.0,9.898519822461344,202.2185864236358,37.87986962692686,5.338418226230878,0.0118807858678687,2.402515723802318,0.06342460381897651,97.16666670557258,3.8428180621942456,0.0118807858678687,2.402515723802318,5.364135,0.07282695770263672,-0.3641347885131836,0.3641347885131836
417903,129.7529412,6.0,0.4823529412,4.0,0.0,0.0,0.0,6.0,496.9710727,249.9107463,9.0,1.9221281170810387,3.8301333912267412,1.9260507236964273,1.9885942483778658,0.018109705965588287,0.06936258952409781,0.03601285712298319,0.029518663359800135,11.210355272314338,0.018109705965588287,0.06936258952409781,9.06454,0.00717110104031033,-0.06453990936279297,0.06453990936279297
418225,167.4766355,14.0,0.3489096573,5.0,0.0,0.0,0.0,7.0,920.3388942,330.8003881,16.0,2.800309197343667,5.495327103105078,1.9752032103606478,2.782157842939967,0.017384900389228818,0.09553571429371115,0.04836753696662304,0.03281250000454588,10.904157664623336,0.017384900389228818,0.09553571429371115,16.075113,0.004694581031799316,-0.07511329650878906,0.07511329650878906
423407,244.8275862,13.0,0.8620689655,0.0,0.0,0.0,0.0,0.0,4600.178359,508.9288162,28.0,9.016907915926495,18.789460903487026,2.0787233338332034,9.038942603698453,0.0060867205170902815,0.11436619718632017,0.05501751739873282,0.0767456853826018,7.503600550660474,0.0060867205170902815,0.11436619718632017,27.64132,0.012810025896344866,0.35868072509765625,0.35868072509765625
408324,78.56164384,13.0,0.4246575342,0.0,0.0,0.0,0.0,2.0,675.6214111,165.2280259,6.0,4.324382932653692,8.599888928953451,2.1031640610334765,4.089024288826779,0.008880713224039502,0.07637314733662783,0.036313452075202694,0.10946676404159938,6.356704335460778,0.008880713224039502,0.07637314733662783,6.062651,0.010441859563191732,-0.06265115737915039,0.06265115737915039
406145,106.8240575,1.0,0.3572710952,3.0,0.0,0.0,0.0,5.0,1080.431088,205.4700842,10.0,5.065330711547188,10.114117674288867,1.9234439227324802,5.2583376904071955,0.009255564849129923,0.09361187202611172,0.04866888549218787,0.09468014893825641,6.251008118204794,0.009255564849129923,0.09361187202611172,10.352444,0.03524436950683594,-0.3524436950683594,0.3524436950683594
405426,440.7,1.0,1.4125,4.0,1.0,0.0,0.0,10.0,3930.457813,893.3711872,32.0,4.200894538509194,8.918669872929431,2.027164028137055,4.399579781970385,0.008141545214951784,0.07261175402768323,0.035819377721699595,0.020237508220851897,14.249852598586422,0.008141545214951784,0.07261175402768323,31.618454,0.01192331314086914,0.3815460205078125,0.3815460205078125
407234,179.3133803,19.0,0.264084507,2.0,0.0,0.0,0.0,4.0,2504.734614,426.3267854,14.0,6.21987836585018,13.96847580369885,2.377551439199543,5.875151878270889,0.005589414511920025,0.07807560136659807,0.03283865916814149,0.07789979632489728,8.518473187004883,0.005589414511920025,0.07807560136659807,14.321386,0.02295616694859096,-0.32138633728027344,0.32138633728027344
406002,154.0,4.0,0.308,1.0,0.0,0.0,0.0,1.0,1031.978024,307.9809537,10.0,3.300839258033653,6.701156,1.9998763227272727,3.3507852079880096,0.009690128827782092,0.06493506493506493,0.032469540339630426,0.043514,9.587130410064837,0.009690128827782092,0.06493506493506493,9.8843975,0.01156024932861328,0.11560249328613281,0.11560249328613281
404889,161.7567568,7.0,1.418918919,1.0,0.0,0.0,0.0,3.0,1848.237765,423.1922567,14.0,4.41368306677752,11.42603129268477,2.61622614765481,4.367371415092341,0.007574782998766395,0.08654970757920141,0.033081890744339794,0.07063711908376226,9.843709591569793,0.007574782998766395,0.08654970757920141,14.299034,0.02135957990373884,-0.29903411865234375,0.29903411865234375
423940,199.1528926,11.0,0.4338842975,0.0,0.0,0.0,0.0,2.0,1816.101615,464.9513479,17.0,4.082165731394868,9.119132498103621,2.3346452156929405,3.9060035489790654,0.009360709697953768,0.08536155201192393,0.036562965301170175,0.045789606061205766,10.910318746855332,0.009360709697953768,0.08536155201192393,16.610195,0.022929696475758272,0.3898048400878906,0.3898048400878906
422077,115.9036145,18.0,1.485943775,0.0,0.0,0.0,0.0,2.0,3075.784262,317.4820724,22.0,10.401606425702807,26.537431772673493,2.7391904365501905,9.688056521581407,0.007152647300982906,0.18981288974383106,0.06929525133085909,0.22896120959776878,5.724548923717275,0.007152647300982906,0.18981288974383106,21.33954,0.0300208872014826,0.6604595184326172,0.6604595184326172
419310,489.8571429,0.0,1.943877551,1.0,0.0,0.0,0.0,1.0,16112.20596,1010.682237,88.0,15.663412065280685,32.891642376824876,2.0632183314030432,15.941910691757808,0.005461697809627553,0.17964421112455722,0.0870698987064517,0.06714537667472457,7.962274219602829,0.005461697809627553,0.17964421112455722,88.312584,0.0035520900379527698,-0.31258392333984375,0.31258392333984375
412535,745.8561644,23.0,0.4965753425,12.0,0.0,0.0,0.0,10.0,3266.415633,1469.79009,43.0,2.113392195453733,4.379417626222411,1.9706079538571148,2.2223687962136145,0.013164276941849917,0.057651866475610776,0.029255878300281642,0.005871665121579319,25.71695779431838,0.013164276941849917,0.057651866475610776,46.70531,0.08617001910542332,-3.705310821533203,3.705310821533203
407018,79.59380379,2.0,0.07573149742,2.0,0.0,0.0,0.0,4.0,238.9423897,153.665131,6.0,1.5207668142918112,3.0020224982641204,1.9306167525983495,1.554955168716838,0.02511065536564356,0.07538275235381862,0.039045943350674656,0.03771678642453935,9.940969220314699,0.02511065536564356,0.07538275235381862,6.2910194,0.04850323994954427,-0.2910194396972656,0.2910194396972656
412849,2.854625551,0.0,0.3568281938,0.0,0.0,0.0,0.0,2.0,139.74068,46.25906748,2.0,5.546010380540445,48.9523678336893,16.204951106037374,3.020827863865102,0.014312224614908128,0.700617283867365,0.043234766910610456,17.14843749525778,3.9132306604986384,0.014312224614908128,0.700617283867365,2.0736418,0.03682088851928711,-0.07364177703857422,0.07364177703857422
410936,303.5872093,15.0,0.5872093023,0.0,0.0,0.0,0.0,0.0,2475.770011,618.636095,20.0,3.86895242714435,8.155053754433652,2.0377541478984833,4.001981182491462,0.008078294797634174,0.06587892831886841,0.03232918376675063,0.026862310086242666,12.433119469156637,0.008078294797634174,0.06587892831886841,20.788797,0.03943986892700195,-0.7887973785400391,0.7887973785400391
410697,46.68888889,13.0,0.3537037037,0.0,0.0,0.0,0.0,0.0,100.8356859,96.78124324,3.0,0.898343629161531,2.1597362519714483,2.0728966900030246,1.0418928557256257,0.029751371979312335,0.06425511660960839,0.03099774191328109,0.04625803490547467,9.637936671049207,0.029751371979312335,0.06425511660960839,3.0721023,0.02403410275777181,-0.07210230827331543,0.07210230827331543
420254,426.7083333,1.0,0.6416666667,4.0,0.0,0.0,0.0,6.0,5308.925417,834.3895349,30.0,6.286829810572426,12.4415789491215,1.9554095146142296,6.362646216118069,0.005650861077071334,0.07030563422090075,0.035954429849836794,0.029157103290913162,11.45158329526975,0.005650861077071334,0.07030563422090075,30.596386,0.019879531860351563,-0.5963859558105469,0.5963859558105469
421091,360.7606557,5.0,0.6032786885,1.0,0.0,0.0,0.0,3.0,8119.616877,748.5176358,32.0,10.9249658616783,22.506935689107078,2.074831675720341,10.84759595319611,0.003941072649701572,0.08870146867293213,0.04275116372615465,0.06238744534221967,8.306809834550227,0.003941072649701572,0.08870146867293213,33.349895,0.04218423366546631,-1.3498954772949219,1.3498954772949219
425469,56.5,7.0,0.5,0.0,0.0,0.0,0.0,2.0,205.75,123.6984844,5.0,1.5531098732866437,3.6415929203539825,2.1893537061946904,1.6633186816959902,0.024301336573511544,0.08849557522123894,0.04042086711290377,0.0644529720416634,8.623716216038236,0.024301336573511544,0.08849557522123894,5.2676644,0.053532886505126956,-0.26766443252563477,0.26766443252563477
416148,331.2132353,12.0,1.433823529,0.0,0.0,0.0,0.0,0.0,9851.632785,691.7842602,66.0,14.176626923807273,29.744079448023193,2.088637126995873,14.240903344854681,0.0066993970888248044,0.19926739926386028,0.09540546641075487,0.08980341447129117,6.969739862281273,0.0066993970888248044,0.19926739926386028,65.27738,0.010948759136777935,0.7226181030273438,0.7226181030273438
425176,317.3333333,0.0,0.4750499002,1.0,0.0,0.0,0.0,1.0,2998.057936,637.6723607,22.0,4.54738330845424,9.447661564017611,2.009471725106037,4.701564817250201,0.007338083676045411,0.0693277310997193,0.03450047603733313,0.0297720427468803,11.6460213718306,0.007338083676045411,0.0693277310997193,21.922272,0.0035331032492897725,0.077728271484375,0.077728271484375
412843,39.25981873,7.0,0.3413897281,0.0,0.0,0.0,0.0,2.0,227.1499986,98.60305819,4.0,2.3897280966767367,5.785813739033532,2.511551539963007,2.3036810700363937,0.01760950924346605,0.10188534051848384,0.040566693096803635,0.14737240074448843,6.542353638127586,0.01760950924346605,0.10188534051848384,3.9377987,0.015550315380096436,0.06220126152038574,0.06220126152038574
422681,185.5500821,4.0,0.9277504105,4.0,0.0,0.0,0.0,10.0,951.9572316,406.3999261,17.0,2.1645113079593865,5.130459770354367,2.1902438495337107,2.3424148737806574,0.017857945121575774,0.09161946902744054,0.04183071626793782,0.02765000000155951,13.171793140810106,0.017857945121575774,0.09161946902744054,17.459488,0.027028700884650734,-0.4594879150390625,0.4594879150390625
407496,430.2763636,6.0,0.2690909091,2.0,0.0,0.0,0.0,2.0,6090.361944,835.6819475,31.0,7.093385815294265,14.154535222533893,1.9421981270551016,7.287894589825395,0.005090009474812914,0.07204671839427063,0.03709545251364904,0.03289638107031239,10.708273847104701,0.005090009474812914,0.07204671839427063,30.603094,0.012803416098317793,0.39690589904785156,0.39690589904785156
418113,425.0909091,0.0,0.6363636364,6.0,0.0,0.0,0.0,8.0,5423.61157,794.0720784,63.0,6.814281322805604,12.758709852165127,1.868005316983148,6.8301250195425585,0.011615876097852635,0.14820359281120182,0.07933788595984965,0.030014073646453164,10.78240489338669,0.011615876097852635,0.14820359281120182,62.090107,0.014442746601407491,0.9098930358886719,0.9098930358886719
408665,475.1904762,3.0,0.8095238095,2.0,0.0,0.0,0.0,2.0,27114.22902,937.5551939,138.0,28.00257045826777,57.0597063241395,1.9730092265262449,28.920141658232886,0.005089578608272742,0.2904098607016653,0.1471913343319595,0.12007754612515423,5.6937476370798565,0.005089578608272742,0.2904098607016653,138.89287,0.006470058275305707,-0.8928680419921875,0.8928680419921875
425704,209.5196078,0.0,0.3480392157,0.0,0.0,0.0,0.0,2.0,1518.562488,434.1575515,14.0,3.4992669503236717,7.2478299474938215,2.07215714108453,3.4977221581276585,0.009219245247153767,0.06681952179561115,0.03224635838218283,0.03459260936767476,11.14117575788705,0.009219245247153767,0.06681952179561115,14.470686,0.03362042563302176,-0.4706859588623047,0.4706859588623047
412334,367.5976096,2.0,1.071713147,0.0,0.0,0.0,0.0,2.0,10330.23022,866.5688412,56.0,12.844898099621426,28.10200597125972,2.3573843207058762,11.92084197914962,0.005420982766829373,0.1523404900835351,0.06462267893506624,0.07644773860700241,8.526053806769887,0.005420982766829373,0.1523404900835351,56.755608,0.013492992946079798,-0.7556076049804688,0.7556076049804688
419283,182.3365385,10.0,1.240384615,1.0,0.0,0.0,0.0,3.0,4721.822208,453.5551364,28.0,11.248893312329745,25.896193088035396,2.4874615923456287,10.410690628439324,0.005929914081169912,0.15356220004143603,0.06173450095228599,0.14202415654630515,6.6004762751563,0.005929914081169912,0.15356220004143603,27.44145,0.01994821003505162,0.5585498809814453,0.5585498809814453
422162,77.84033613,19.0,0.4957983193,1.0,0.0,0.0,0.0,3.0,1324.456465,207.0393666,9.0,7.241772294409838,17.015040412827158,2.659795382360973,6.397123826015415,0.006795240340345955,0.1156212890058598,0.0434699938847282,0.21858898944643032,5.68897580271349,0.006795240340345955,0.1156212890058598,9.173148,0.01923868391248915,-0.17314815521240234,0.17314815521240234
423443,206.7108434,3.0,0.8012048193,6.0,0.0,0.0,0.0,6.0,1105.081053,391.9990511,19.0,2.5702434227942326,5.3460236280957485,1.8963642383358394,2.8190911429479226,0.017193308987082958,0.09191583609009647,0.048469505083452484,0.025862327975464828,11.79201300046053,0.017193308987082958,0.09191583609009647,18.504324,0.026088212665758635,0.49567604064941406,0.49567604064941406
418749,640.8371041,0.0,0.5656108597,2.0,0.0,0.0,0.0,4.0,19648.57906,1232.736695,106.0,16.13270630470447,30.660801214990073,1.9236350191227949,15.938990978118,0.005394792146358903,0.16540864959569995,0.08598754334963639,0.04784492192918589,8.794370325225712,0.005394792146358903,0.16540864959569995,106.029945,0.0002825035239165684,-0.02994537353515625,0.02994537353515625
426302,290.2418033,16.0,0.618852459,0.0,0.0,0.0,0.0,2.0,3824.613452,625.4425191,22.0,6.153804304525774,13.177334927342631,2.15490157513089,6.1150518795932625,0.005752215296030915,0.07579886752998272,0.03517509495781896,0.04540123020708448,10.11331718318335,0.005752215296030915,0.07579886752998272,21.784805,0.009781577370383522,0.2151947021484375,0.2151947021484375
424274,232.0,13.0,0.4027777778,3.0,0.0,0.0,0.0,3.0,1399.395448,464.5921332,17.0,2.793365980205672,6.031876931034483,2.002552298275862,3.012094583611,0.012148102971391114,0.07327586206896551,0.03659123516127587,0.025999469530321045,12.419428836344949,0.012148102971391114,0.07327586206896551,17.223265,0.01313321730669807,-0.2232646942138672,0.2232646942138672
424246,236.0,1.0,1.594594595,0.0,0.0,0.0,0.0,2.0,11503.31921,637.8378378,59.0,20.729729729729733,48.74287800847458,2.7027027025423727,18.034864864205456,0.005128954428101974,0.25,0.09250000000548729,0.20653761867997703,5.947010334432851,0.005128954428101974,0.25,57.902798,0.018596649169921875,1.0972023010253906,1.0972023010253906
409810,107.9384966,5.0,0.2665148064,1.0,0.0,0.0,0.0,3.0,364.0649929,219.6896723,8.0,1.5841703969136456,3.37289293781029,2.0353226996863696,1.657178460364065,0.02197409846048398,0.07411628151211437,0.03641500265463321,0.031248285311121244,11.513839749589911,0.02197409846048398,0.07411628151211437,8.457039,0.057129859924316406,-0.45703887939453125,0.45703887939453125
422619,194.0298507,4.0,0.7462686567,1.0,0.0,0.0,0.0,3.0,5403.207841,486.3110852,33.0,12.039002213663407,27.847301956409744,2.5063725166284425,11.110599789798911,0.006107482993638186,0.17007692311747988,0.06785779926531685,0.143520710117259,6.615890863413145,0.006107482993638186,0.17007692311747988,32.627045,0.011301676432291666,0.372955322265625,0.372955322265625
410381,434.9603524,2.0,0.8986784141,1.0,0.0,0.0,0.0,1.0,10089.22898,884.1253329,59.0,11.194672548360964,23.19574398983773,2.0326572939846645,11.41153703503387,0.0058478204942078735,0.1356445470821722,0.06673262014388322,0.0533284099616196,8.802070552004853,0.0058478204942078735,0.1356445470821722,59.310314,0.005259562346894862,-0.3103141784667969,0.3103141784667969
422021,100.3412322,7.0,0.3744075829,0.0,0.0,0.0,0.0,2.0,1956.296478,269.2568337,16.0,8.246509724872125,19.49643666026258,2.6834116723155015,7.265540677714654,0.008178719422097738,0.15945588517498793,0.059422818652866,0.19430134783876596,6.087646110537481,0.008178719422097738,0.15945588517498793,14.69181,0.08176189661026001,1.3081903457641602,1.3081903457641602
416088,242.883871,3.0,0.5741935484,2.0,0.0,0.0,0.0,4.0,4086.115026,522.6694534,32.0,7.901742436847288,16.823327992825014,2.151931502277481,7.817780433540829,0.007831399702745422,0.13175020584219854,0.061224163363360624,0.0692649039376724,8.176582539593618,0.007831399702745422,0.13175020584219854,31.137808,0.026943504810333252,0.8621921539306641,0.8621921539306641
409207,642.2490442,17.0,0.3899508465,1.0,0.0,0.0,0.0,3.0,24881.39368,1674.243256,167.0,12.583440986434278,38.74103652578079,2.6068442936890244,14.861277529912297,0.006711842678420255,0.26002374235997344,0.0997465567811133,0.060320894013999676,10.614051898589121,0.006711842678420255,0.26002374235997344,154.7241,0.07350834829364708,12.275894165039062,12.275894165039062
408816,477.1376812,4.0,0.4710144928,4.0,0.0,0.0,0.0,4.0,6219.362398,857.7203421,41.0,6.948506230710577,13.034733250072223,1.7976369838216,7.251037538380891,0.006592315638848225,0.08592907585266607,0.04780112816214389,0.027318599564993284,10.876089639485418,0.006592315638848225,0.08592907585266607,40.41567,0.014251988108565167,0.5843315124511719,0.5843315124511719
422258,81.20567376,4.0,0.3546099291,0.0,0.0,0.0,0.0,2.0,1109.476384,200.1180993,12.0,6.075096138952763,13.662547610638779,2.4643364192930752,5.544108143545615,0.010815912959531727,0.1477729257621272,0.0599645911188204,0.16824621948237103,6.007964227696498,0.010815912959531727,0.1477729257621272,11.77118,0.019068320592244465,0.2288198471069336,0.2288198471069336
407018,99.88984509,1.0,0.07573149742,0.0,0.0,0.0,0.0,0.0,274.7246749,207.8798329,7.0,1.3232222583926263,2.7502763133977752,2.0810907526455953,1.32155520363611,0.02548005563223618,0.07007719346939674,0.0336733001097193,0.027533092186896445,12.54190552405856,0.02548005563223618,0.07007719346939674,6.8464165,0.021940503801618303,0.15358352661132812,0.15358352661132812
450022,375.3056604,2.0,0.8452830189,0.0,0.0,0.0,0.0,2.0,21851.29968,978.2671869,107.0,24.587422322497527,58.22267550324428,2.606587883213285,22.336739872921523,0.00489673390447959,0.2851009491462495,0.10937707145127593,0.1551340191384022,6.617879421963154,0.00489673390447959,0.2851009491462495,106.33295,0.006234142267815421,0.66705322265625,0.66705322265625
406857,163.8044444,2.0,0.3022222222,2.0,0.0,0.0,0.0,4.0,2256.100978,396.6717458,14.0,6.028338067219892,13.773136536458958,2.4216177238228833,5.687576697578847,0.006205396006880327,0.08546776646555995,0.03529366572798138,0.08408280121402469,8.351259920887825,0.006205396006880327,0.08546776646555995,14.02694,0.0019243104117257254,-0.026940345764160156,0.026940345764160156
412535,156.4212329,3.0,0.4965753425,3.0,0.0,0.0,0.0,5.0,1513.55144,366.7499076,11.0,4.146769254045719,9.676125241690253,2.3446299508102135,4.126930664835429,0.007267675025303402,0.0703229337607401,0.02999319092398321,0.06185941040290991,9.426954703383638,0.007267675025303402,0.0703229337607401,11.172708,0.015700687061656605,-0.17270755767822266,0.17270755767822266
404970,391.4285714,1.0,2.857142857,1.0,0.0,0.0,0.0,3.0,17934.69388,810.7557133,81.0,22.620932446923504,45.818561010643684,2.071273720260677,22.120958984058014,0.004516385980266311,0.20693430658444775,0.0999067890256457,0.11705471791894771,6.054008601139834,0.004516385980266311,0.20693430658444775,82.30573,0.01612015712408372,-1.3057327270507812,1.3057327270507812
421437,30.89145497,12.0,0.9653579677,0.0,0.0,0.0,0.0,2.0,362.9812842,91.19547222,5.0,4.669013946536051,11.750216509792319,2.952126156199628,3.9802555473844556,0.013774814894436918,0.1618570573919458,0.054827283397776566,0.3803710935986489,4.7866443467618485,0.013774814894436918,0.1618570573919458,5.182333,0.03646659851074219,-0.18233299255371094,0.18233299255371094
